"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 10, 2018","0.653","0.660","0.663","0.653","246.00K","-0.61%"
"Jul 09, 2018","0.657","0.667","0.667","0.653","349.95K","-1.50%"
"Jul 06, 2018","0.667","0.673","0.673","0.667","43.20K","-0.89%"
"Jul 05, 2018","0.673","0.680","0.687","0.667","271.95K","-1.03%"
"Jul 04, 2018","0.680","0.680","0.687","0.667","285.30K","0.00%"
"Jul 03, 2018","0.680","0.680","0.680","0.673","82.05K","1.04%"
"Jul 02, 2018","0.673","0.673","0.673","0.673","215.70K","0.90%"
"Jun 29, 2018","0.667","0.673","0.673","0.667","4.50K","-0.89%"
"Jun 28, 2018","0.673","0.673","0.673","0.667","128.10K","0.00%"
"Jun 27, 2018","0.673","0.680","0.680","0.673","114.00K","-1.03%"
"Jun 26, 2018","0.680","0.687","0.687","0.680","17.55K","-1.88%"
"Jun 25, 2018","0.693","0.693","0.700","0.687","57.30K","0.00%"
"Jun 22, 2018","0.693","0.700","0.700","0.693","44.40K","-1.00%"
"Jun 21, 2018","0.700","0.707","0.707","0.693","80.55K","-1.82%"
"Jun 20, 2018","0.713","0.693","0.713","0.693","186.60K","0.85%"
"Jun 19, 2018","0.707","0.700","0.707","0.700","184.65K","1.00%"
"Jun 18, 2018","0.700","0.727","0.727","0.700","48.60K","0.00%"
"Jun 13, 2018","0.700","0.707","0.707","0.693","153.30K","-0.99%"
"Jun 12, 2018","0.707","0.707","0.707","0.700","3.45K","0.00%"
"Jun 11, 2018","0.707","0.713","0.713","0.693","131.10K","0.00%"
"Jun 08, 2018","0.707","0.713","0.720","0.707","76.20K","0.00%"
"Jun 07, 2018","0.707","0.720","0.727","0.700","335.55K","-1.81%"
"Jun 06, 2018","0.720","0.700","0.720","0.693","328.95K","3.90%"
"Jun 05, 2018","0.693","0.687","0.700","0.680","177.60K","1.91%"
"Jun 04, 2018","0.680","0.693","0.693","0.680","12.60K","-1.88%"
"Jun 01, 2018","0.693","0.680","0.700","0.660","559.65K","1.91%"
"May 31, 2018","0.680","0.700","0.700","0.680","98.10K","-2.86%"
"May 30, 2018","0.700","0.693","0.713","0.673","449.40K","0.00%"
"May 28, 2018","0.700","0.707","0.707","0.700","73.80K","-0.99%"
"May 25, 2018","0.707","0.727","0.727","0.707","196.95K","-5.35%"
"May 24, 2018","0.747","0.747","0.753","0.740","196.05K","0.00%"
"May 23, 2018","0.747","0.753","0.760","0.747","192.90K","-0.80%"
"May 22, 2018","0.753","0.760","0.760","0.753","203.25K","-0.92%"
"May 21, 2018","0.760","0.753","0.760","0.740","517.05K","0.93%"
